Date,Visitor_ID,Loyalty_Member,Age,Gender,Theme_Zone_Visited,Attraction_Times,Average_Queue_Time,Restaurant_Spending,Merchandise_Spending,Total_Spending
2024-02-08,b6a4097e-cde4-4765-8175-290f4332d9e5,Yes,60,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 35.93, 'Check_Out': 9.7}, {'Attraction': 'Transformers: The Ride', 'Check_In': 9.7, 'Queue_Time': 29.55, 'Check_Out': 10.29}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 10.29, 'Queue_Time': 31.49, 'Check_Out': 10.95}]",32.32,10.25,50.74,60.99
2024-03-13,403f8b24-9ddb-4b84-8489-082322be06a6,No,54,Male,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 55.37, 'Check_Out': 12.11}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 12.11, 'Queue_Time': 22.6, 'Check_Out': 12.63}, {'Attraction': 'Transformers: The Ride', 'Check_In': 12.63, 'Queue_Time': 53.51, 'Check_Out': 13.65}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.65, 'Queue_Time': 29.23, 'Check_Out': 14.25}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.25, 'Queue_Time': 27.46, 'Check_Out': 14.92}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.92, 'Queue_Time': 22.31, 'Check_Out': 15.53}]",35.08,0.00,0.00,0.00
2024-08-28,bcc1c500-4259-4a85-97a6-6d1edd4e9676,No,32,Female,"['Hollywood', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 11.0, 'Queue_Time': 43.2, 'Check_Out': 11.82}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.82, 'Queue_Time': 25.18, 'Check_Out': 12.47}]",34.19,0.00,0.00,0.00
2024-01-09,0c6c697c-210d-4e8f-99cc-dd701b1790ab,No,52,Male,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 48.94, 'Check_Out': 14.98}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.98, 'Queue_Time': 23.05, 'Check_Out': 15.59}, {'Attraction': 'Transformers: The Ride', 'Check_In': 15.59, 'Queue_Time': 39.81, 'Check_Out': 16.42}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 16.42, 'Queue_Time': 43.7, 'Check_Out': 17.37}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 17.37, 'Queue_Time': 42.63, 'Check_Out': 18.21}, {'Attraction': 'Canopy Flyer', 'Check_In': 18.21, 'Queue_Time': 51.9, 'Check_Out': 19.26}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 19.26, 'Queue_Time': 54.69, 'Check_Out': 20.38}]",43.53,0.00,0.00,0.00
2024-06-18,d2931a0f-8586-40d3-ae67-9db6a8c5082a,No,12,Male,"['Hollywood', 'New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 56.35, 'Check_Out': 12.02}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.02, 'Queue_Time': 30.35, 'Check_Out': 12.64}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.64, 'Queue_Time': 33.06, 'Check_Out': 13.37}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 13.37, 'Queue_Time': 35.07, 'Check_Out': 14.04}]",38.71,0.00,35.95,35.95
2024-03-14,713f501a-e430-47b1-8a6a-ce18dc1d0df8,No,12,Female,"['Hollywood', 'Sci-Fi City', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.0, 'Queue_Time': 38.94, 'Check_Out': 12.74}, {'Attraction': 'Transformers: The Ride', 'Check_In': 12.74, 'Queue_Time': 22.99, 'Check_Out': 13.35}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 13.35, 'Queue_Time': 59.61, 'Check_Out': 14.54}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.54, 'Queue_Time': 45.9, 'Check_Out': 15.49}]",41.86,10.39,0.00,10.39
2024-03-19,1d5e1ea1-ecec-4786-ae9e-b8548a20731a,No,60,Male,"['Hollywood', 'New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 47.75, 'Check_Out': 12.92}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.92, 'Queue_Time': 46.18, 'Check_Out': 13.81}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.81, 'Queue_Time': 26.04, 'Check_Out': 14.4}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.4, 'Queue_Time': 36.79, 'Check_Out': 15.21}]",39.19,11.65,0.00,11.65
2024-09-13,c6659de4-f0a8-479f-acc9-693a4b15aca3,No,9,Female,"['Hollywood', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 12.0, 'Queue_Time': 51.06, 'Check_Out': 13.06}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.06, 'Queue_Time': 50.44, 'Check_Out': 14.09}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.09, 'Queue_Time': 21.3, 'Check_Out': 14.68}]",40.93,0.00,0.00,0.00
2024-06-01,496e06b1-47fc-4dfb-981c-c183efab8c25,No,68,Female,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 30.76, 'Check_Out': 14.73}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.73, 'Queue_Time': 38.58, 'Check_Out': 15.57}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.57, 'Queue_Time': 48.88, 'Check_Out': 16.58}, {'Attraction': 'Canopy Flyer', 'Check_In': 16.58, 'Queue_Time': 58.11, 'Check_Out': 17.78}]",44.08,0.00,0.00,0.00
2024-02-10,be879514-108f-48cf-be9c-94230baa4fe2,No,49,Female,"['Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.0, 'Queue_Time': 41.37, 'Check_Out': 12.92}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.92, 'Queue_Time': 52.98, 'Check_Out': 13.95}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 13.95, 'Queue_Time': 59.1, 'Check_Out': 15.05}]",51.15,0.00,0.00,0.00
2024-04-15,0fc5b52f-751b-48ad-83eb-ce8a866ae187,No,14,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 41.65, 'Check_Out': 9.9}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 9.9, 'Queue_Time': 33.58, 'Check_Out': 10.67}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.67, 'Queue_Time': 23.2, 'Check_Out': 11.29}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.29, 'Queue_Time': 41.9, 'Check_Out': 12.21}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.21, 'Queue_Time': 45.74, 'Check_Out': 13.15}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 13.15, 'Queue_Time': 23.27, 'Check_Out': 13.63}]",34.89,10.96,0.00,10.96
2024-05-01,89b559b6-7011-46ae-8f4e-e78b2ef1374e,No,69,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 41.7, 'Check_Out': 11.86}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.86, 'Queue_Time': 28.14, 'Check_Out': 12.55}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 12.55, 'Queue_Time': 26.97, 'Check_Out': 13.25}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.25, 'Queue_Time': 45.15, 'Check_Out': 14.2}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.2, 'Queue_Time': 40.19, 'Check_Out': 15.05}]",36.43,13.53,38.31,51.84
2024-08-15,4d4bfea4-e7c3-40fe-beae-50d4d3ac9945,No,5,Female,"['Hollywood', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 14.0, 'Queue_Time': 29.43, 'Check_Out': 14.7}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.7, 'Queue_Time': 44.07, 'Check_Out': 15.63}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.63, 'Queue_Time': 40.5, 'Check_Out': 16.45}]",38.00,12.62,38.51,51.13
2024-01-14,eebf8112-115b-4452-a315-e40f26edcc70,No,51,Male,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 54.32, 'Check_Out': 9.99}, {'Attraction': 'Transformers: The Ride', 'Check_In': 9.99, 'Queue_Time': 38.15, 'Check_Out': 10.75}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 10.75, 'Queue_Time': 33.24, 'Check_Out': 11.46}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.46, 'Queue_Time': 37.98, 'Check_Out': 12.28}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 12.28, 'Queue_Time': 30.1, 'Check_Out': 12.92}]",38.76,13.63,41.20,54.83
2024-10-31,ab5776d1-ce9a-44f6-b21a-6bb79dba5b48,No,37,Male,"['Hollywood', 'New York', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 21.57, 'Check_Out': 12.46}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.46, 'Queue_Time': 57.36, 'Check_Out': 13.56}]",39.47,10.25,50.72,60.97
2024-08-03,86e4281d-1593-4ec4-ae05-c65c4f146cce,No,33,Male,"['Hollywood', 'New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 32.32, 'Check_Out': 11.74}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.74, 'Queue_Time': 23.76, 'Check_Out': 12.33}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.33, 'Queue_Time': 54.73, 'Check_Out': 13.36}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 13.36, 'Queue_Time': 53.52, 'Check_Out': 14.49}]",41.08,0.00,0.00,0.00
2024-05-24,c1c8d2b6-770e-4abc-a9e2-d0d85c345269,No,8,Male,"['New York', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 46.05, 'Check_Out': 11.87}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.87, 'Queue_Time': 36.28, 'Check_Out': 12.7}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.7, 'Queue_Time': 51.3, 'Check_Out': 13.73}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.73, 'Queue_Time': 55.14, 'Check_Out': 14.8}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.8, 'Queue_Time': 46.7, 'Check_Out': 15.8}]",47.09,0.00,0.00,0.00
2024-12-04,1b0ddda0-669a-452e-b3c5-96abef770f23,No,16,Male,"['New York', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 35.85, 'Check_Out': 9.8}, {'Attraction': 'Canopy Flyer', 'Check_In': 9.8, 'Queue_Time': 37.95, 'Check_Out': 10.55}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 10.55, 'Queue_Time': 29.09, 'Check_Out': 11.13}]",34.30,0.00,0.00,0.00
2024-11-25,f676c7d7-784e-488f-9afe-646774f4af28,No,32,Female,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 52.55, 'Check_Out': 14.98}, {'Attraction': 'Transformers: The Ride', 'Check_In': 14.98, 'Queue_Time': 41.34, 'Check_Out': 15.85}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.85, 'Queue_Time': 48.72, 'Check_Out': 16.91}, {'Attraction': 'Canopy Flyer', 'Check_In': 16.91, 'Queue_Time': 27.83, 'Check_Out': 17.45}]",42.61,0.00,0.00,0.00
2024-10-07,db69b802-3d6a-4145-a882-1171a5643a55,Yes,44,Female,"['Hollywood', 'New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 46.8, 'Check_Out': 14.02}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.02, 'Queue_Time': 23.59, 'Check_Out': 14.61}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.61, 'Queue_Time': 59.07, 'Check_Out': 15.82}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.82, 'Queue_Time': 24.93, 'Check_Out': 16.46}]",38.60,0.00,36.20,36.20
2024-08-28,5f2f49b6-8f33-42b2-9ce0-a81574530c65,No,46,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 13.0, 'Queue_Time': 40.61, 'Check_Out': 13.86}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.86, 'Queue_Time': 26.99, 'Check_Out': 14.45}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.45, 'Queue_Time': 50.8, 'Check_Out': 15.48}]",39.47,11.81,0.00,11.81
2024-04-09,c14cd48c-210d-48f9-bb95-245af952addf,Yes,61,Male,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.0, 'Queue_Time': 28.67, 'Check_Out': 10.58}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 10.58, 'Queue_Time': 41.87, 'Check_Out': 11.4}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.4, 'Queue_Time': 39.87, 'Check_Out': 12.31}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 12.31, 'Queue_Time': 47.81, 'Check_Out': 13.26}]",39.56,14.31,0.00,14.31
2024-10-06,c14c0fe9-0988-4940-9a33-9e290df3ed16,No,15,Male,"['Hollywood', 'New York', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 43.83, 'Check_Out': 14.88}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.88, 'Queue_Time': 33.74, 'Check_Out': 15.63}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.63, 'Queue_Time': 53.27, 'Check_Out': 16.71}]",43.61,13.84,42.45,56.29
2024-03-07,eaa82997-336e-4260-8a3b-fb2a521ca5ab,No,25,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 22.41, 'Check_Out': 12.55}, {'Attraction': 'Transformers: The Ride', 'Check_In': 12.55, 'Queue_Time': 28.04, 'Check_Out': 13.19}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 13.19, 'Queue_Time': 23.87, 'Check_Out': 13.75}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 13.75, 'Queue_Time': 33.9, 'Check_Out': 14.51}]",27.06,0.00,0.00,0.00
2024-08-24,a7321f16-9339-4b65-956c-b20e2cd9a867,No,48,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 51.52, 'Check_Out': 13.09}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 13.09, 'Queue_Time': 48.35, 'Check_Out': 13.98}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.98, 'Queue_Time': 30.52, 'Check_Out': 14.63}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.63, 'Queue_Time': 57.48, 'Check_Out': 15.77}]",46.97,12.38,0.00,12.38
2024-07-14,84216c90-56e8-4da5-943d-da126bfb5f6b,No,51,Male,"['Hollywood', 'New York', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 35.22, 'Check_Out': 12.82}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.82, 'Queue_Time': 51.6, 'Check_Out': 13.81}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.81, 'Queue_Time': 36.12, 'Check_Out': 14.53}]",40.98,0.00,50.49,50.49
2024-09-12,4223c4ce-6188-48e8-b1a5-a671cc673976,No,51,Male,"['Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.0, 'Queue_Time': 26.99, 'Check_Out': 14.62}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.62, 'Queue_Time': 46.65, 'Check_Out': 15.5}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.5, 'Queue_Time': 40.24, 'Check_Out': 16.29}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 16.29, 'Queue_Time': 51.07, 'Check_Out': 17.25}]",41.24,15.62,0.00,15.62
2024-11-11,52f088ea-ddfa-4edf-bccf-c2ddcb0198cd,No,7,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 50.17, 'Check_Out': 12.02}, {'Attraction': 'Transformers: The Ride', 'Check_In': 12.02, 'Queue_Time': 25.69, 'Check_Out': 12.55}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.55, 'Queue_Time': 47.69, 'Check_Out': 13.44}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.44, 'Queue_Time': 59.87, 'Check_Out': 14.66}]",45.86,0.00,43.10,43.10
2024-05-03,bb54b2e3-ae18-4aec-8cb2-da61f7574884,No,68,Male,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 11.0, 'Queue_Time': 25.35, 'Check_Out': 11.58}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.58, 'Queue_Time': 27.59, 'Check_Out': 12.22}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 12.22, 'Queue_Time': 53.37, 'Check_Out': 13.3}]",35.44,10.39,37.80,48.19
2024-07-06,251dfb8c-cfe1-4618-9eaf-a4ff9d156485,No,41,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 39.04, 'Check_Out': 10.8}, {'Attraction': 'Transformers: The Ride', 'Check_In': 10.8, 'Queue_Time': 58.21, 'Check_Out': 11.98}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.98, 'Queue_Time': 32.62, 'Check_Out': 12.72}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 12.72, 'Queue_Time': 37.5, 'Check_Out': 13.47}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.47, 'Queue_Time': 56.07, 'Check_Out': 14.57}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.57, 'Queue_Time': 46.37, 'Check_Out': 15.57}]",44.97,0.00,0.00,0.00
2024-12-08,62d1530f-1dc0-4ecd-a3f8-01f229966329,No,16,Male,"['Hollywood', 'New York', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 52.09, 'Check_Out': 9.97}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 9.97, 'Queue_Time': 40.34, 'Check_Out': 10.79}]",46.22,15.95,0.00,15.95
2024-07-29,8a117c48-d5a3-43f2-bf9e-9208d60d81d6,Yes,21,Female,"['Hollywood', 'New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 20.84, 'Check_Out': 14.44}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.44, 'Queue_Time': 50.77, 'Check_Out': 15.48}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.48, 'Queue_Time': 28.23, 'Check_Out': 16.05}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 16.05, 'Queue_Time': 50.99, 'Check_Out': 17.09}]",37.71,10.25,0.00,10.25
2024-05-28,4bd4bded-de06-426e-99fd-fa30e051c909,No,65,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.0, 'Queue_Time': 23.8, 'Check_Out': 10.54}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 10.54, 'Queue_Time': 30.95, 'Check_Out': 11.3}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.3, 'Queue_Time': 20.51, 'Check_Out': 11.89}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.89, 'Queue_Time': 55.17, 'Check_Out': 12.93}]",32.61,13.82,50.55,64.37
2024-10-28,639eb35b-ddc8-4c1b-856d-3b4e6afb44ea,No,20,Female,"['Hollywood', 'New York', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 52.71, 'Check_Out': 13.0}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.0, 'Queue_Time': 53.63, 'Check_Out': 14.1}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.1, 'Queue_Time': 43.61, 'Check_Out': 14.99}]",49.98,13.39,0.00,13.39
2024-10-21,45ea84eb-4ab2-45b3-b78f-9680051f50b8,Yes,10,Male,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 27.76, 'Check_Out': 12.69}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.69, 'Queue_Time': 52.6, 'Check_Out': 13.76}, {'Attraction': 'Transformers: The Ride', 'Check_In': 13.76, 'Queue_Time': 47.52, 'Check_Out': 14.69}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.69, 'Queue_Time': 41.55, 'Check_Out': 15.56}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.56, 'Queue_Time': 53.31, 'Check_Out': 16.53}, {'Attraction': 'Canopy Flyer', 'Check_In': 16.53, 'Queue_Time': 50.35, 'Check_Out': 17.57}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 17.57, 'Queue_Time': 53.68, 'Check_Out': 18.62}]",46.68,10.75,43.51,54.26
2024-01-24,9fb1b2ee-0fcb-47d9-af84-7a6e3ec6a851,Yes,70,Male,"['Hollywood', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 13.0, 'Queue_Time': 35.51, 'Check_Out': 13.74}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.74, 'Queue_Time': 40.4, 'Check_Out': 14.62}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.62, 'Queue_Time': 29.02, 'Check_Out': 15.3}]",34.98,12.92,0.00,12.92
2024-06-07,43b3766e-5320-4151-9f5c-4ab111de3bc0,No,61,Female,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 40.69, 'Check_Out': 13.83}, {'Attraction': 'Transformers: The Ride', 'Check_In': 13.83, 'Queue_Time': 23.54, 'Check_Out': 14.35}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.35, 'Queue_Time': 43.93, 'Check_Out': 15.29}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.29, 'Queue_Time': 31.98, 'Check_Out': 15.93}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.93, 'Queue_Time': 39.85, 'Check_Out': 16.71}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 16.71, 'Queue_Time': 59.65, 'Check_Out': 17.91}]",39.94,0.00,0.00,0.00
2024-11-20,aea4ecd7-7c4b-4552-a140-25bd143f3f77,Yes,64,Male,"['Hollywood', 'Sci-Fi City', 'Far Far Away']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 14.0, 'Queue_Time': 51.3, 'Check_Out': 14.95}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.95, 'Queue_Time': 29.02, 'Check_Out': 15.58}]",40.16,12.89,0.00,12.89
2024-07-10,7810bddb-8b53-47e2-b403-ba7e55c60122,No,68,Male,"['Hollywood', 'Sci-Fi City', 'The Lost World']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 9.0, 'Queue_Time': 25.25, 'Check_Out': 9.57}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 9.57, 'Queue_Time': 56.9, 'Check_Out': 10.68}, {'Attraction': 'Transformers: The Ride', 'Check_In': 10.68, 'Queue_Time': 20.54, 'Check_Out': 11.15}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.15, 'Queue_Time': 31.03, 'Check_Out': 11.8}]",33.43,0.00,0.00,0.00
2024-06-30,0eae3014-115d-4414-ad2c-176e22ef934a,Yes,12,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 11.0, 'Queue_Time': 23.46, 'Check_Out': 11.51}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.51, 'Queue_Time': 55.29, 'Check_Out': 12.58}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.58, 'Queue_Time': 51.51, 'Check_Out': 13.63}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 13.63, 'Queue_Time': 59.18, 'Check_Out': 14.72}]",47.36,0.00,37.10,37.10
