Date,Visitor_ID,Loyalty_Member,Age,Gender,Theme_Zone_Visited,Attraction_Times,Average_Queue_Time,Restaurant_Spending,Merchandise_Spending,Total_Spending
2024-01-13,beb5a42a-2b76-4233-ab11-ae287ce325e5,No,11,Female,"['New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 78.05, 'Check_Out': 14.47}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.47, 'Queue_Time': 28.64, 'Check_Out': 15.05}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.05, 'Queue_Time': 11.36, 'Check_Out': 15.37}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.37, 'Queue_Time': 21.64, 'Check_Out': 15.88}]",34.92,0.00,48.30,48.30
2024-07-10,b282f9a9-a515-4001-b320-47a9e40899d2,No,47,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 74.16, 'Check_Out': 14.39}, {'Attraction': 'Transformers: The Ride', 'Check_In': 14.39, 'Queue_Time': 13.27, 'Check_Out': 14.83}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.83, 'Queue_Time': 23.87, 'Check_Out': 15.35}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.35, 'Queue_Time': 15.47, 'Check_Out': 15.85}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.85, 'Queue_Time': 28.87, 'Check_Out': 16.48}]",31.13,0.00,35.76,35.76
2024-09-13,d799cde7-f0e4-402c-9ebb-cd9f061d6563,No,58,Female,"['Hollywood', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 12.0, 'Queue_Time': 78.05, 'Check_Out': 13.49}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.49, 'Queue_Time': 46.56, 'Check_Out': 14.35}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.35, 'Queue_Time': 25.93, 'Check_Out': 14.95}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.95, 'Queue_Time': 23.71, 'Check_Out': 15.5}]",43.56,12.95,42.22,55.17
2024-04-26,9f9bc344-be56-4cc7-ba4c-6b22d3be8aff,No,18,Female,"['Hollywood', 'New York', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 29.05, 'Check_Out': 14.72}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.72, 'Queue_Time': 14.84, 'Check_Out': 15.21}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.21, 'Queue_Time': 22.36, 'Check_Out': 15.79}]",22.08,10.06,40.87,50.93
2024-10-15,a9db4504-7be6-443b-80f9-4aa34b8df99f,No,32,Female,"['New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 14.0, 'Check_Out': 10.34}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 10.34, 'Queue_Time': 21.9, 'Check_Out': 10.9}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 10.9, 'Queue_Time': 27.42, 'Check_Out': 11.55}]",21.11,0.00,47.11,47.11
2024-01-07,4dea836f-c885-4af3-8f83-14e259648f5b,No,58,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 23.01, 'Check_Out': 9.55}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 9.55, 'Queue_Time': 27.44, 'Check_Out': 10.16}, {'Attraction': 'Canopy Flyer', 'Check_In': 10.16, 'Queue_Time': 10.42, 'Check_Out': 10.53}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 10.53, 'Queue_Time': 19.87, 'Check_Out': 10.95}]",20.19,11.32,0.00,11.32
2024-07-25,21ea6427-0d54-423e-9222-dadf79f32022,No,23,Female,"['Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.0, 'Queue_Time': 65.7, 'Check_Out': 13.28}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 13.28, 'Queue_Time': 41.47, 'Check_Out': 14.12}, {'Attraction': 'Transformers: The Ride', 'Check_In': 14.12, 'Queue_Time': 22.12, 'Check_Out': 14.67}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.67, 'Queue_Time': 29.84, 'Check_Out': 15.3}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.3, 'Queue_Time': 19.32, 'Check_Out': 15.84}]",35.69,14.66,0.00,14.66
2024-03-27,43bdb4ca-3e6b-4f74-a580-feefde9ba1f3,Yes,63,Male,"['Hollywood', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.0, 'Queue_Time': 23.04, 'Check_Out': 14.52}, {'Attraction': 'Transformers: The Ride', 'Check_In': 14.52, 'Queue_Time': 17.98, 'Check_Out': 15.05}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 15.05, 'Queue_Time': 10.18, 'Check_Out': 15.4}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.4, 'Queue_Time': 14.74, 'Check_Out': 15.76}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.76, 'Queue_Time': 16.62, 'Check_Out': 16.2}]",16.51,0.00,39.44,39.44
2024-09-20,46bfe5c4-8b84-461a-a3c4-27b2f2097556,No,28,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 62.32, 'Check_Out': 14.27}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.27, 'Queue_Time': 12.46, 'Check_Out': 14.6}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.6, 'Queue_Time': 11.03, 'Check_Out': 14.97}, {'Attraction': 'Transformers: The Ride', 'Check_In': 14.97, 'Queue_Time': 14.49, 'Check_Out': 15.32}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.32, 'Queue_Time': 21.69, 'Check_Out': 15.88}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.88, 'Queue_Time': 23.72, 'Check_Out': 16.37}]",24.28,15.84,0.00,15.84
2024-07-02,c42dae57-b1bb-4999-acae-d96690f2414a,Yes,54,Female,"['Hollywood', 'New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 49.42, 'Check_Out': 14.03}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.03, 'Queue_Time': 13.54, 'Check_Out': 14.45}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.45, 'Queue_Time': 23.66, 'Check_Out': 15.01}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.01, 'Queue_Time': 21.41, 'Check_Out': 15.46}]",27.01,0.00,0.00,0.00
2024-10-15,42abc18c-ba32-45bb-b734-1b1f59ccbca6,Yes,31,Female,"['Hollywood', 'New York', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 27.42, 'Check_Out': 10.67}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 10.67, 'Queue_Time': 27.57, 'Check_Out': 11.28}]",27.50,14.01,0.00,14.01
2024-03-22,33915518-33c8-4d6b-a6af-57e3c1b36ab0,Yes,63,Female,"['New York', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 22.2, 'Check_Out': 9.55}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 9.55, 'Queue_Time': 14.75, 'Check_Out': 9.94}, {'Attraction': 'Canopy Flyer', 'Check_In': 9.94, 'Queue_Time': 22.07, 'Check_Out': 10.5}]",19.67,0.00,0.00,0.00
2024-01-03,710c3200-d139-4963-abca-d09b5adafaea,No,65,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 13.0, 'Queue_Time': 75.91, 'Check_Out': 14.51}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.51, 'Queue_Time': 10.36, 'Check_Out': 14.8}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.8, 'Queue_Time': 29.09, 'Check_Out': 15.47}]",38.45,11.18,0.00,11.18
2024-10-01,75fa481d-fc48-4bb2-ad03-fdc572db56a6,No,14,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 49.06, 'Check_Out': 13.01}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.01, 'Queue_Time': 49.26, 'Check_Out': 14.07}, {'Attraction': 'Transformers: The Ride', 'Check_In': 14.07, 'Queue_Time': 18.49, 'Check_Out': 14.48}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.48, 'Queue_Time': 12.25, 'Check_Out': 14.77}]",32.26,0.00,0.00,0.00
2024-08-07,ef81e143-9115-45cd-9a63-c8aa50cfcb61,No,20,Male,"['Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 10.0, 'Queue_Time': 15.5, 'Check_Out': 10.48}, {'Attraction': 'Canopy Flyer', 'Check_In': 10.48, 'Queue_Time': 11.91, 'Check_Out': 10.86}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 10.86, 'Queue_Time': 13.36, 'Check_Out': 11.29}]",13.59,0.00,32.01,32.01
2024-10-19,c6ec3cd1-76aa-469f-bd34-75a3d5407be7,No,6,Male,"['Hollywood', 'New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 73.79, 'Check_Out': 14.39}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.39, 'Queue_Time': 29.83, 'Check_Out': 14.99}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.99, 'Queue_Time': 21.57, 'Check_Out': 15.48}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.48, 'Queue_Time': 27.88, 'Check_Out': 16.06}]",38.27,11.36,31.46,42.82
2024-02-18,ba239a87-700d-4dd8-8bf2-802a6653102a,No,41,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 11.05, 'Check_Out': 10.33}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 10.33, 'Queue_Time': 11.78, 'Check_Out': 10.77}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.77, 'Queue_Time': 22.7, 'Check_Out': 11.36}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.36, 'Queue_Time': 13.41, 'Check_Out': 11.73}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.73, 'Queue_Time': 16.02, 'Check_Out': 12.25}]",14.99,12.30,50.46,62.76
2024-04-27,f61ef842-5c4b-4581-afe0-7bda91af8b6e,No,61,Female,"['New York', 'Sci-Fi City', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 12.55, 'Check_Out': 14.43}, {'Attraction': 'Transformers: The Ride', 'Check_In': 14.43, 'Queue_Time': 15.26, 'Check_Out': 14.83}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.83, 'Queue_Time': 11.75, 'Check_Out': 15.26}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 15.26, 'Queue_Time': 21.08, 'Check_Out': 15.75}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.75, 'Queue_Time': 22.01, 'Check_Out': 16.29}]",16.53,0.00,0.00,0.00
2024-12-07,f636ac25-ca61-40d1-8a1f-2b4ca8b853dd,Yes,52,Female,"['Hollywood', 'Sci-Fi City', 'The Lost World']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.0, 'Queue_Time': 56.13, 'Check_Out': 14.02}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.02, 'Queue_Time': 13.08, 'Check_Out': 14.36}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.36, 'Queue_Time': 28.65, 'Check_Out': 15.02}]",32.62,11.88,0.00,11.88
2024-11-16,b24c2933-efc0-4753-a9e4-155cbf04d7cb,No,56,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 88.16, 'Check_Out': 14.64}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.64, 'Queue_Time': 27.52, 'Check_Out': 15.23}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.23, 'Queue_Time': 22.39, 'Check_Out': 15.8}]",46.02,10.37,0.00,10.37
2024-09-22,c48c906b-eace-4354-9751-ace609a181fb,No,19,Male,"['Hollywood', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 11.0, 'Queue_Time': 22.66, 'Check_Out': 11.5}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.5, 'Queue_Time': 23.11, 'Check_Out': 12.11}]",22.88,0.00,0.00,0.00
2024-07-09,876ef86f-a7f9-42e3-8517-65292b92520f,No,39,Male,"['Hollywood', 'New York', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 60.93, 'Check_Out': 14.23}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.23, 'Queue_Time': 20.71, 'Check_Out': 14.69}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.69, 'Queue_Time': 29.52, 'Check_Out': 15.4}]",37.05,0.00,0.00,0.00
2024-07-06,e95b20a8-3620-4ce9-bb19-d9c03ae4624c,No,60,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 17.89, 'Check_Out': 10.46}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.46, 'Queue_Time': 16.31, 'Check_Out': 10.93}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 10.93, 'Queue_Time': 28.04, 'Check_Out': 11.56}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.56, 'Queue_Time': 22.73, 'Check_Out': 12.12}]",21.24,13.11,45.49,58.60
2024-03-27,2cec2150-b246-4272-845c-b3eaa2b07515,Yes,55,Female,"['New York', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 17.07, 'Check_Out': 11.42}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.42, 'Queue_Time': 17.1, 'Check_Out': 11.85}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.85, 'Queue_Time': 18.49, 'Check_Out': 12.26}]",17.55,15.39,0.00,15.39
2024-12-25,35c82b8e-b4b5-4a98-afe9-39181257797f,Yes,36,Female,"['Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 12.0, 'Queue_Time': 88.42, 'Check_Out': 13.69}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.69, 'Queue_Time': 70.09, 'Check_Out': 15.04}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.04, 'Queue_Time': 23.13, 'Check_Out': 15.53}]",60.55,15.57,37.82,53.39
2024-11-10,085a74da-b180-427f-bede-5b7ef04894f5,No,64,Female,"['Hollywood', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.0, 'Queue_Time': 83.96, 'Check_Out': 14.53}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.53, 'Queue_Time': 14.42, 'Check_Out': 15.01}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.01, 'Queue_Time': 13.61, 'Check_Out': 15.33}]",37.33,14.52,41.33,55.85
2024-09-25,90f52b32-ca7f-487f-81f8-7e403e33d47c,No,16,Male,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 11.0, 'Queue_Time': 23.78, 'Check_Out': 11.63}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.63, 'Queue_Time': 21.16, 'Check_Out': 12.2}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 12.2, 'Queue_Time': 53.9, 'Check_Out': 13.21}]",32.95,0.00,0.00,0.00
2024-01-10,c42898ab-157e-4a90-81ea-d69f90500b78,No,43,Male,"['Hollywood', 'New York', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 73.92, 'Check_Out': 13.44}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.44, 'Queue_Time': 89.82, 'Check_Out': 15.08}]",81.87,14.33,0.00,14.33
2024-08-14,78bf46ff-59b7-47d6-9f1a-debdd0c0d552,Yes,21,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 51.27, 'Check_Out': 13.06}, {'Attraction': 'Transformers: The Ride', 'Check_In': 13.06, 'Queue_Time': 41.15, 'Check_Out': 13.88}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 13.88, 'Queue_Time': 71.82, 'Check_Out': 15.18}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 15.18, 'Queue_Time': 23.91, 'Check_Out': 15.79}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.79, 'Queue_Time': 20.41, 'Check_Out': 16.27}]",41.71,14.41,37.80,52.21
2024-04-22,d53c3e7a-2070-4cc1-847b-b369e85dd171,No,25,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 18.2, 'Check_Out': 9.53}, {'Attraction': 'Transformers: The Ride', 'Check_In': 9.53, 'Queue_Time': 21.31, 'Check_Out': 10.13}, {'Attraction': 'Canopy Flyer', 'Check_In': 10.13, 'Queue_Time': 21.72, 'Check_Out': 10.67}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 10.67, 'Queue_Time': 25.65, 'Check_Out': 11.19}]",21.72,0.00,37.92,37.92
2024-11-15,068176a3-5a53-45eb-b6e1-921735383da7,No,57,Female,"['New York', 'Sci-Fi City', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 19.93, 'Check_Out': 10.49}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 10.49, 'Queue_Time': 12.63, 'Check_Out': 10.85}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 10.85, 'Queue_Time': 10.27, 'Check_Out': 11.15}]",14.28,10.22,35.79,46.01
2024-09-26,003e7ca8-5499-48ea-9608-15cab95eb8d4,Yes,41,Male,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 12.0, 'Queue_Time': 76.62, 'Check_Out': 13.45}, {'Attraction': 'Transformers: The Ride', 'Check_In': 13.45, 'Queue_Time': 46.4, 'Check_Out': 14.46}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.46, 'Queue_Time': 15.2, 'Check_Out': 14.91}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.91, 'Queue_Time': 23.08, 'Check_Out': 15.42}]",40.33,12.78,0.00,12.78
2024-06-09,a882a7a2-ebc4-4366-aada-280676c4eba6,No,27,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 11.35, 'Check_Out': 9.39}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 9.39, 'Queue_Time': 18.57, 'Check_Out': 9.81}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 9.81, 'Queue_Time': 11.95, 'Check_Out': 10.23}]",13.96,14.50,46.53,61.03
2024-10-20,783ed180-65b8-4226-8d72-414dd7c1348f,No,49,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 13.0, 'Queue_Time': 83.98, 'Check_Out': 14.63}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.63, 'Queue_Time': 14.78, 'Check_Out': 15.03}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 15.03, 'Queue_Time': 29.7, 'Check_Out': 15.74}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.74, 'Queue_Time': 16.87, 'Check_Out': 16.15}, {'Attraction': 'Canopy Flyer', 'Check_In': 16.15, 'Queue_Time': 17.44, 'Check_Out': 16.6}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 16.6, 'Queue_Time': 18.82, 'Check_Out': 17.03}]",30.26,10.56,45.91,56.47
2024-03-25,2bd0ec9a-e362-489c-96ac-6c5592469fd9,Yes,68,Female,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 20.14, 'Check_Out': 11.52}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.52, 'Queue_Time': 18.81, 'Check_Out': 12.02}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.02, 'Queue_Time': 65.26, 'Check_Out': 13.35}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.35, 'Queue_Time': 73.4, 'Check_Out': 14.76}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.76, 'Queue_Time': 18.55, 'Check_Out': 15.18}]",39.23,13.36,0.00,13.36
2024-10-07,88a085c3-5bda-425f-8645-510a181b06fb,No,14,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 14.0, 'Queue_Time': 15.09, 'Check_Out': 14.47}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.47, 'Queue_Time': 27.6, 'Check_Out': 15.1}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 15.1, 'Queue_Time': 14.89, 'Check_Out': 15.45}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.45, 'Queue_Time': 28.11, 'Check_Out': 16.13}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 16.13, 'Queue_Time': 18.71, 'Check_Out': 16.62}]",20.88,0.00,0.00,0.00
2024-12-15,0aa8cee3-b990-42bd-9a34-c6a2545f8b1d,Yes,53,Male,"['Hollywood', 'New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 83.32, 'Check_Out': 13.51}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.51, 'Queue_Time': 55.2, 'Check_Out': 14.62}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.62, 'Queue_Time': 25.32, 'Check_Out': 15.26}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.26, 'Queue_Time': 28.14, 'Check_Out': 15.92}]",47.99,10.67,0.00,10.67
2024-02-07,1e187f67-9b4e-4698-b2ed-c64ea521d876,No,35,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 29.32, 'Check_Out': 14.59}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.59, 'Queue_Time': 26.1, 'Check_Out': 15.11}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.11, 'Queue_Time': 16.1, 'Check_Out': 15.6}]",23.84,15.24,44.78,60.02
2024-11-12,7eedc82e-72db-40ac-9781-1d24d75c54c2,No,37,Female,"['New York', 'Sci-Fi City', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 21.98, 'Check_Out': 11.46}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.46, 'Queue_Time': 11.58, 'Check_Out': 11.78}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 11.78, 'Queue_Time': 25.89, 'Check_Out': 12.3}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.3, 'Queue_Time': 82.78, 'Check_Out': 13.85}]",35.56,14.99,0.00,14.99
2024-07-19,53e698f1-93d9-4331-9959-c3c7a2f93298,No,61,Male,"['New York', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 85.53, 'Check_Out': 14.59}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.59, 'Queue_Time': 13.3, 'Check_Out': 14.92}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.92, 'Queue_Time': 25.78, 'Check_Out': 15.54}]",41.54,0.00,34.92,34.92
2024-03-16,a6c5ba27-25a6-495e-b087-255cb7209096,No,8,Male,"['Hollywood', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Canopy Flyer', 'Check_In': 14.0, 'Queue_Time': 10.91, 'Check_Out': 14.29}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.29, 'Queue_Time': 16.63, 'Check_Out': 14.73}]",13.77,13.66,34.35,48.01
2024-05-20,c5df4e9a-fe99-480b-96dd-c5290b0bbb27,No,48,Female,"['Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.0, 'Queue_Time': 42.22, 'Check_Out': 12.83}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 12.83, 'Queue_Time': 80.83, 'Check_Out': 14.31}, {'Attraction': 'Transformers: The Ride', 'Check_In': 14.31, 'Queue_Time': 26.36, 'Check_Out': 14.92}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.92, 'Queue_Time': 19.87, 'Check_Out': 15.45}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.45, 'Queue_Time': 15.49, 'Check_Out': 15.86}]",36.95,12.47,0.00,12.47
